Signal_Date,Strategy,Asset,Target_Weight,Selected,Outperformance_Probability,Sector_Rank,Rank_Score_0_1,Macro_Regime,model,Previous_Target_Weight,Trade_Weight,Trade_Direction,Turnover_Contribution
2024-05-31,Top_N_Equal_Weight,CASH,0.0,False,,,,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,1.0,-1.0,SELL,0.5
2024-05-31,Top_N_Equal_Weight,XLE,0.5,True,0.5544336789543988,2.0,0.5,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.0,0.5,BUY,0.25
2024-05-31,Top_N_Equal_Weight,XLF,0.0,False,0.5182365229801775,3.0,0.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.0,0.0,HOLD,0.0
2024-05-31,Top_N_Equal_Weight,XLK,0.5,True,0.6944372980580101,1.0,1.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.0,0.5,BUY,0.25
2024-06-28,Top_N_Equal_Weight,CASH,0.0,False,,,,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.0,0.0,HOLD,0.0
2024-06-28,Top_N_Equal_Weight,XLE,0.5,True,0.4004991160508554,2.0,0.5,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.5,0.0,HOLD,0.0
2024-06-28,Top_N_Equal_Weight,XLF,0.0,False,0.3572270137483188,3.0,0.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.0,0.0,HOLD,0.0
2024-06-28,Top_N_Equal_Weight,XLK,0.5,True,0.7353419006410961,1.0,1.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.5,0.0,HOLD,0.0
2024-07-31,Top_N_Equal_Weight,CASH,0.0,False,,,,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting,0.0,0.0,HOLD,0.0
2024-07-31,Top_N_Equal_Weight,XLE,0.5,True,0.3683991597298055,1.0,1.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting,0.5,0.0,HOLD,0.0
